LOCATION	Country	TIME	ST	LT
RUS	Russia	2002-05	12.8	16.85
RUS	Russia	2002-06	12.3	16.56
RUS	Russia	2002-07	13.1	16.24
RUS	Russia	2002-08	11.8	16.28
RUS	Russia	2002-09	9.6	16.23
RUS	Russia	2002-10	10.5	15.39
RUS	Russia	2002-11	10.6	14.62
RUS	Russia	2002-12	11.9	13.78
RUS	Russia	2003-01	10.4	13.14
RUS	Russia	2003-02	8.8	10.89
RUS	Russia	2003-03	7.2	9.43
RUS	Russia	2003-04	6.7	8.93
RUS	Russia	2003-05	5.6	8.05
RUS	Russia	2003-06	7.3	7.74
RUS	Russia	2003-07	7	8.42
RUS	Russia	2003-08	7.4	8.43
RUS	Russia	2003-09	11.3	8.81
RUS	Russia	2003-10	8.8	8.59
RUS	Russia	2003-11	9.2	8.6
RUS	Russia	2003-12	7.8	8.35
RUS	Russia	2004-01	5.1	7.76
RUS	Russia	2004-02	6.3	8.16
RUS	Russia	2004-03	5.4	7.97
RUS	Russia	2004-04	6.7	8.35
RUS	Russia	2004-05	9.4	8.41
RUS	Russia	2004-06	10.4	8.48
RUS	Russia	2004-07	8.7	8.49
RUS	Russia	2004-08	7	8.52
RUS	Russia	2004-09	7.8	8.37
RUS	Russia	2004-10	5.8	8.28
RUS	Russia	2004-11	7.8	8.22
RUS	Russia	2004-12	4.86	8.46
RUS	Russia	2005-01	5.62	8.41
RUS	Russia	2005-02	5.98	8.38
RUS	Russia	2005-03	4.56	8.49
RUS	Russia	2005-04	5.61	8.53
RUS	Russia	2005-05	5.8	8.51
RUS	Russia	2005-06	6.39	8.5
RUS	Russia	2005-07	4.97	8.47
RUS	Russia	2005-08	5.4	8.21
RUS	Russia	2005-09	5.66	7.73
RUS	Russia	2005-10	5.56	7.58
RUS	Russia	2005-11	7.4	7.38
RUS	Russia	2005-12	7.1	7.1
RUS	Russia	2006-01	6.3	6.96
RUS	Russia	2006-02	5.52	7.01
RUS	Russia	2006-03	5.8	7.01
RUS	Russia	2006-04	6.51	7.04
RUS	Russia	2006-05	5.19	7.05
RUS	Russia	2006-06	5.48	7.06
RUS	Russia	2006-07	5.57	7.07
RUS	Russia	2006-08	5.34	7.02
RUS	Russia	2006-09	6.2	6.93
RUS	Russia	2006-10	6.56	6.91
RUS	Russia	2006-11	6.9	6.89
RUS	Russia	2006-12	7.05	6.77
RUS	Russia	2007-01	5.71	6.77
RUS	Russia	2007-02	6.51	6.77
RUS	Russia	2007-03	5.7	6.77
RUS	Russia	2007-04	6.17	6.73
RUS	Russia	2007-05	6	6.68
RUS	Russia	2007-06	5.67	6.68
RUS	Russia	2007-07	6.26	6.65
RUS	Russia	2007-08	6.45	6.71
RUS	Russia	2007-09	7.7	6.82
RUS	Russia	2007-10	8.04	6.7
RUS	Russia	2007-11	8.27	6.67
RUS	Russia	2007-12	7.45	6.66
RUS	Russia	2008-01	6.04	6.63
RUS	Russia	2008-02	8.08	6.83
RUS	Russia	2008-03	6.94	6.96
RUS	Russia	2008-04	7.99	6.96
RUS	Russia	2008-05	8	6.99
RUS	Russia	2008-06	8.02	6.98
RUS	Russia	2008-07	7.73	7.13
RUS	Russia	2008-08	8.31	7.56
RUS	Russia	2008-09	9.68	8.25
RUS	Russia	2008-10	17.17	8.73
RUS	Russia	2008-11	18.2	8.46
RUS	Russia	2008-12	23.1	8.8
RUS	Russia	2009-01	27.83	9.98
RUS	Russia	2009-02	20.8	10.09
RUS	Russia	2009-03	14.8	10.58
RUS	Russia	2009-04	12.83	10.12
RUS	Russia	2009-05	11.2	10.13
RUS	Russia	2009-06	12.2	9.7
RUS	Russia	2009-07	10.4	10.04
RUS	Russia	2009-08	9.29	10.11
RUS	Russia	2009-09	10.91	10.23
RUS	Russia	2009-10	9.54	9.59
RUS	Russia	2009-11	8.14	9.07
RUS	Russia	2009-12	8.66	8.85
RUS	Russia	2010-01	7.17	8.46
RUS	Russia	2010-02	7.31	8.25
RUS	Russia	2010-03	6.3	7.89
RUS	Russia	2010-04	5.3	7.55
RUS	Russia	2010-05	4.7	7.71
RUS	Russia	2010-06	4.6	7.63
RUS	Russia	2010-07	4.2	7.62
RUS	Russia	2010-08	4.2	7.65
RUS	Russia	2010-09	4.3	7.71
RUS	Russia	2010-10	4.49	7.67
RUS	Russia	2010-11	4.64	7.83
RUS	Russia	2010-12	4.69	8.01
RUS	Russia	2011-01	4.633	8
RUS	Russia	2011-02	4.599	8
RUS	Russia	2011-03	4.54	8.05
RUS	Russia	2011-04	4.78	7.95
RUS	Russia	2011-05	4.374	8.02
RUS	Russia	2011-06	4.857	8.14
RUS	Russia	2011-07	5.84	8.04
RUS	Russia	2011-08	5.056	8.19
RUS	Russia	2011-09	5.813	8
RUS	Russia	2011-10	6.932	7.97
RUS	Russia	2011-11	7.05	8.14
RUS	Russia	2011-12	7.42	8.23
RUS	Russia	2012-01	7.569	8.35
RUS	Russia	2012-02	7.25	8.06
RUS	Russia	2012-03	6.932	8.09
RUS	Russia	2012-04	7.3	8.18
RUS	Russia	2012-05	7.166	8.13
RUS	Russia	2012-06	7.4	8.26
RUS	Russia	2012-07	6.895	8.09
RUS	Russia	2012-08	7.16	8.17
RUS	Russia	2012-09	7.166	8.25
RUS	Russia	2012-10	7.509	8.21
RUS	Russia	2012-11	7.631	7.96
RUS	Russia	2012-12	7.507	8.1
RUS	Russia	2013-01	7.3	6.94
RUS	Russia	2013-02	7.546	6.99
RUS	Russia	2013-03	7.8	7.13
RUS	Russia	2013-04	7.3	7.05
RUS	Russia	2013-05	7.328	6.99
RUS	Russia	2013-06	7.7	7.35
RUS	Russia	2013-07	7.7	7.51
RUS	Russia	2013-08	7.7	7.56
RUS	Russia	2013-09	7.7	7.5
RUS	Russia	2013-10	7.186	7.53
RUS	Russia	2013-11	7.2	7.65
RUS	Russia	2013-12	7.413	7.77
RUS	Russia	2014-01	7.235	7.91
RUS	Russia	2014-02	7.386	7.8
RUS	Russia	2014-03	8.9	8.17
RUS	Russia	2014-04	8.46	8.18
RUS	Russia	2014-05	9.24	8.14
RUS	Russia	2014-06	8.68	8.12
RUS	Russia	2014-07	8.73	8.22
RUS	Russia	2014-08	8.73	8.57
RUS	Russia	2014-09	9	8.73
RUS	Russia	2014-10	9.23	8.88
RUS	Russia	2014-11	10.77	8.63
RUS	Russia	2014-12	16.4	10.22
RUS	Russia	2015-01	21.91	10.37
RUS	Russia	2015-02	17.48	10.51
RUS	Russia	2015-03	15.81	10.7
RUS	Russia	2015-04	15.25	10
RUS	Russia	2015-05	13.48	9.61
RUS	Russia	2015-06	13.46	9.13
RUS	Russia	2015-07	13.35	9.19
RUS	Russia	2015-08	13.89	12.16
RUS	Russia	2015-09	12.52	12.64
RUS	Russia	2015-10	13.84	12.27
RUS	Russia	2015-11	13.29	12.24
RUS	Russia	2015-12	12.8	11.82
RUS	Russia	2016-01	12.68	11.56
RUS	Russia	2016-02	12.75	11.25
RUS	Russia	2016-03	12.34	10.65
RUS	Russia	2016-04	12.15	10.61
RUS	Russia	2016-05	12.67	10.49
RUS	Russia	2016-06	11.72	10.3
RUS	Russia	2016-07	10.79	10.13
RUS	Russia	2016-08	11.46	10.12
RUS	Russia	2016-09	10.7	10.01
RUS	Russia	2016-10	11.09	10.08
RUS	Russia	2016-11	10.43	10.11
RUS	Russia	2016-12	10.45	9.95
RUS	Russia	2017-01	10.32	9.62
RUS	Russia	2017-02	10.82	9.77
RUS	Russia	2017-03	10.58	9.56
RUS	Russia	2017-04	10.51	9.33
RUS	Russia	2017-05	8.17	9.09
RUS	Russia	2017-06	8.75	8.99
RUS	Russia	2017-07	8.72	8.84
RUS	Russia	2017-08	8.79	8.74
RUS	Russia	2017-09	8.67	8.65
RUS	Russia	2017-10	8.28	8.59
RUS	Russia	2017-11	8.32	8.48
RUS	Russia	2017-12	7.52	8.25
SVK	Slovakia	2000-01	10.04	
SVK	Slovakia	2000-02	9.53	
SVK	Slovakia	2000-03	8.51	
SVK	Slovakia	2000-04	8.12	
SVK	Slovakia	2000-05	8.4	
SVK	Slovakia	2000-06	7.98	
SVK	Slovakia	2000-07	7.62	
SVK	Slovakia	2000-08	7.59	
SVK	Slovakia	2000-09	7.55	8.31
SVK	Slovakia	2000-10	7.53	8.36
SVK	Slovakia	2000-11	7.59	8.29
SVK	Slovakia	2000-12	7.61	8.34
SVK	Slovakia	2001-01	7.39	8.25
SVK	Slovakia	2001-02	7.36	8.17
SVK	Slovakia	2001-03	7.42	8.09
SVK	Slovakia	2001-04	7.42	8
SVK	Slovakia	2001-05	7.43	8.02
SVK	Slovakia	2001-06	7.48	8.05
SVK	Slovakia	2001-07	7.52	8.04
SVK	Slovakia	2001-08	7.59	7.99
SVK	Slovakia	2001-09	7.63	8.1
SVK	Slovakia	2001-10	7.61	8.08
SVK	Slovakia	2001-11	7.51	7.97
SVK	Slovakia	2001-12	7.5	7.75
SVK	Slovakia	2002-01	7.45	7.41
SVK	Slovakia	2002-02	7.47	7.32
SVK	Slovakia	2002-03	7.48	7.37
SVK	Slovakia	2002-04	7.55	7.47
SVK	Slovakia	2002-05	8.05	7.68
SVK	Slovakia	2002-06	8.19	7.83
SVK	Slovakia	2002-07	8.09	7.64
SVK	Slovakia	2002-08	7.99	7.24
SVK	Slovakia	2002-09	7.91	6.6
SVK	Slovakia	2002-10	7.79	6.11
SVK	Slovakia	2002-11	6.43	5.43
SVK	Slovakia	2002-12	5.59	5.12
SVK	Slovakia	2003-01	5.64	4.98
SVK	Slovakia	2003-02	5.93	4.92
SVK	Slovakia	2003-03	6.09	5.01
SVK	Slovakia	2003-04	5.98	4.9
SVK	Slovakia	2003-05	5.77	4.72
SVK	Slovakia	2003-06	5.98	4.7
SVK	Slovakia	2003-07	6.1	4.8
SVK	Slovakia	2003-08	6.08	4.92
SVK	Slovakia	2003-09	6	5.02
SVK	Slovakia	2003-10	5.7	5.08
SVK	Slovakia	2003-11	5.71	5.36
SVK	Slovakia	2003-12	5.7	5.42
SVK	Slovakia	2004-01	5.5	5.16
SVK	Slovakia	2004-02	5.5	5.11
SVK	Slovakia	2004-03	5.42	5.09
SVK	Slovakia	2004-04	5.06	5.06
SVK	Slovakia	2004-05	4.62	5.13
SVK	Slovakia	2004-06	4	5.09
SVK	Slovakia	2004-07	3.58	5.03
SVK	Slovakia	2004-08	3.67	5.02
SVK	Slovakia	2004-09	3.88	5.04
SVK	Slovakia	2004-10	3.98	5.08
SVK	Slovakia	2004-11	3.94	4.92
SVK	Slovakia	2004-12	3.46	4.58
SVK	Slovakia	2005-01	3.38	4.04
SVK	Slovakia	2005-02	2.61	3.8
SVK	Slovakia	2005-03	2	3.6
SVK	Slovakia	2005-04	2.27	3.76
SVK	Slovakia	2005-05	2.46	3.54
SVK	Slovakia	2005-06	2.59	3.36
SVK	Slovakia	2005-07	2.61	3.22
SVK	Slovakia	2005-08	2.66	3.24
SVK	Slovakia	2005-09	2.65	3.13
SVK	Slovakia	2005-10	2.74	3.25
SVK	Slovakia	2005-11	2.91	3.7
SVK	Slovakia	2005-12	2.84	3.62
SVK	Slovakia	2006-01	2.89	3.59
SVK	Slovakia	2006-02	3.06	3.75
SVK	Slovakia	2006-03	3.47	4.01
SVK	Slovakia	2006-04	3.58	4.27
SVK	Slovakia	2006-05	3.7	4.5
SVK	Slovakia	2006-06	4.35	4.66
SVK	Slovakia	2006-07	4.63	5.42
SVK	Slovakia	2006-08	4.65	5.13
SVK	Slovakia	2006-09	4.67	4.79
SVK	Slovakia	2006-10	4.74	4.42
SVK	Slovakia	2006-11	4.68	4.25
SVK	Slovakia	2006-12	4.57	4.15
SVK	Slovakia	2007-01	4.16	4.25
SVK	Slovakia	2007-02	4.33	4.28
SVK	Slovakia	2007-03	4.14	4.24
SVK	Slovakia	2007-04	3.64	4.26
SVK	Slovakia	2007-05	3.76	4.4
SVK	Slovakia	2007-06	3.96	4.66
SVK	Slovakia	2007-07	4.06	4.7
SVK	Slovakia	2007-08	4.07	4.65
SVK	Slovakia	2007-09	4.05	4.61
SVK	Slovakia	2007-10	4.04	4.64
SVK	Slovakia	2007-11	4.07	4.59
SVK	Slovakia	2007-12	4.02	4.61
SVK	Slovakia	2008-01	4.03	4.48
SVK	Slovakia	2008-02	3.98	4.36
SVK	Slovakia	2008-03	4	4.34
SVK	Slovakia	2008-04	4	4.46
SVK	Slovakia	2008-05	4.05	4.52
SVK	Slovakia	2008-06	4.06	4.94
SVK	Slovakia	2008-07	4.04	5.06
SVK	Slovakia	2008-08	4.03	4.95
SVK	Slovakia	2008-09	3.97	4.98
SVK	Slovakia	2008-10	3.87	4.95
SVK	Slovakia	2008-11	3.3	4.92
SVK	Slovakia	2008-12	2.92	4.72
SVK	Slovakia	2009-01	2.4565	4.69
SVK	Slovakia	2009-02	1.9431	4.76
SVK	Slovakia	2009-03	1.6355	4.71
SVK	Slovakia	2009-04	1.4223	4.93
SVK	Slovakia	2009-05	1.2817	5.03
SVK	Slovakia	2009-06	1.2279	5.08
SVK	Slovakia	2009-07	0.975	5.04
SVK	Slovakia	2009-08	0.8605	4.9
SVK	Slovakia	2009-09	0.7721	4.66
SVK	Slovakia	2009-10	0.7375	4.33
SVK	Slovakia	2009-11	0.7162	4.23
SVK	Slovakia	2009-12	0.712	4.12
SVK	Slovakia	2010-01	0.6798	4.11
SVK	Slovakia	2010-02	0.6617	4.08
SVK	Slovakia	2010-03	0.645	4.01
SVK	Slovakia	2010-04	0.6447	3.93
SVK	Slovakia	2010-05	0.6865	3.82
SVK	Slovakia	2010-06	0.7276	3.73
SVK	Slovakia	2010-07	0.8488	3.93
SVK	Slovakia	2010-08	0.8955	3.73
SVK	Slovakia	2010-09	0.8805	3.59
SVK	Slovakia	2010-10	0.9977	3.67
SVK	Slovakia	2010-11	1.042	3.8
SVK	Slovakia	2010-12	1.0217	4.06
SVK	Slovakia	2011-01	1.0172	4.16
SVK	Slovakia	2011-02	1.0867	4.03
SVK	Slovakia	2011-03	1.1755	4.14
SVK	Slovakia	2011-04	1.3212	4.33
SVK	Slovakia	2011-05	1.4251	4.33
SVK	Slovakia	2011-06	1.4886	4.39
SVK	Slovakia	2011-07	1.5976	4.55
SVK	Slovakia	2011-08	1.5521	4.55
SVK	Slovakia	2011-09	1.5365	4.25
SVK	Slovakia	2011-10	1.5759	4.33
SVK	Slovakia	2011-11	1.4847	4.71
SVK	Slovakia	2011-12	1.4261	5.21
SVK	Slovakia	2012-01	1.2222	5.22
SVK	Slovakia	2012-02	1.0483	4.98
SVK	Slovakia	2012-03	0.8585	4.91
SVK	Slovakia	2012-04	0.7443	4.81
SVK	Slovakia	2012-05	0.6849	4.8
SVK	Slovakia	2012-06	0.6589	4.8
SVK	Slovakia	2012-07	0.497	4.41
SVK	Slovakia	2012-08	0.3324	4.24
SVK	Slovakia	2012-09	0.2463	4.2
SVK	Slovakia	2012-10	0.2079	4.2
SVK	Slovakia	2012-11	0.192	4.14
SVK	Slovakia	2012-12	0.1855	3.92
SVK	Slovakia	2013-01	0.2049	3.93
SVK	Slovakia	2013-02	0.2234	3.95
SVK	Slovakia	2013-03	0.2061	3.95
SVK	Slovakia	2013-04	0.2089	3.01
SVK	Slovakia	2013-05	0.2012	2.52
SVK	Slovakia	2013-06	0.2103	2.45
SVK	Slovakia	2013-07	0.2214	3.15
SVK	Slovakia	2013-08	0.2259	3.15
SVK	Slovakia	2013-09	0.2232	3.15
SVK	Slovakia	2013-10	0.2258	3.15
SVK	Slovakia	2013-11	0.2234	3.15
SVK	Slovakia	2013-12	0.2735	2.69
SVK	Slovakia	2014-01	0.292	2.53
SVK	Slovakia	2014-02	0.2881	2.48
SVK	Slovakia	2014-03	0.3053	2.47
SVK	Slovakia	2014-04	0.3297	2.47
SVK	Slovakia	2014-05	0.3246	2.73
SVK	Slovakia	2014-06	0.2414	2.73
SVK	Slovakia	2014-07	0.205	2.07
SVK	Slovakia	2014-08	0.1916	1.81
SVK	Slovakia	2014-09	0.0971	1.57
SVK	Slovakia	2014-10	0.0826	1.39
SVK	Slovakia	2014-11	0.0809	1.38
SVK	Slovakia	2014-12	0.0809	1.22
SVK	Slovakia	2015-01	0.0627	1.1
SVK	Slovakia	2015-02	0.0482	0.66
SVK	Slovakia	2015-03	0.0272	0.52
SVK	Slovakia	2015-04	0.0047	0.96
SVK	Slovakia	2015-05	-0.0104	0.92
SVK	Slovakia	2015-06	-0.0139	1.15
SVK	Slovakia	2015-07	-0.0187	1.25
SVK	Slovakia	2015-08	-0.0277	0.99
SVK	Slovakia	2015-09	-0.037	0.89
SVK	Slovakia	2015-10	-0.0536	0.75
SVK	Slovakia	2015-11	-0.0876	0.71
SVK	Slovakia	2015-12	-0.1263	0.72
SVK	Slovakia	2016-01	-0.1461	0.71
SVK	Slovakia	2016-02	-0.1836	0.56
SVK	Slovakia	2016-03	-0.2285	0.43
SVK	Slovakia	2016-04	-0.2492	0.38
SVK	Slovakia	2016-05	-0.2572	0.41
SVK	Slovakia	2016-06	-0.2679	0.77
SVK	Slovakia	2016-07	-0.2945	0.49
SVK	Slovakia	2016-08	-0.2982	0.3
SVK	Slovakia	2016-09	-0.3016	0.32
SVK	Slovakia	2016-10	-0.309	0.42
SVK	Slovakia	2016-11	-0.3127	0.72
SVK	Slovakia	2016-12	-0.3158	1.01
SVK	Slovakia	2017-01	-0.3255	1.03
SVK	Slovakia	2017-02	-0.3286	1.09
SVK	Slovakia	2017-03	-0.3293	1.09
SVK	Slovakia	2017-04	-0.3304	1.06
SVK	Slovakia	2017-05	-0.3295	1.03
SVK	Slovakia	2017-06	-0.33	0.86
SVK	Slovakia	2017-07	-0.3304	0.93
SVK	Slovakia	2017-08	-0.3291	0.83
SVK	Slovakia	2017-09	-0.3294	0.82
SVK	Slovakia	2017-10	-0.3295	0.83
SVK	Slovakia	2017-11	-0.329	0.76
SVK	Slovakia	2017-12	-0.3279	0.67
SVN	Slovenia	2002-01	7.7	
SVN	Slovenia	2002-02	7.83	
SVN	Slovenia	2002-03	7.88	9.62
SVN	Slovenia	2002-04	8.06	9.53
SVN	Slovenia	2002-05	8.52	9.22
SVN	Slovenia	2002-06	8.82	9.19
SVN	Slovenia	2002-07	8.75	9.08
SVN	Slovenia	2002-08	8.59	8.95
SVN	Slovenia	2002-09	8.56	8.91
SVN	Slovenia	2002-10	7.75	8.91
SVN	Slovenia	2002-11	6.98	7.1
SVN	Slovenia	2002-12	6.87	6.65
SVN	Slovenia	2003-01	7.64	6.65
SVN	Slovenia	2003-02	7.77	6.65
SVN	Slovenia	2003-03	7.33	6.65
SVN	Slovenia	2003-04	7.12	6.65
SVN	Slovenia	2003-05	7.01	6.65
SVN	Slovenia	2003-06	6.36	6.65
SVN	Slovenia	2003-07	6.34	6.65
SVN	Slovenia	2003-08	6.52	6.65
SVN	Slovenia	2003-09	6.55	6.65
SVN	Slovenia	2003-10	6.41	6.16
SVN	Slovenia	2003-11	6.22	5.54
SVN	Slovenia	2003-12	6.11	5.27
SVN	Slovenia	2004-01	6.01	5.14
SVN	Slovenia	2004-02	5.8	5.01
SVN	Slovenia	2004-03	5.62	4.99
SVN	Slovenia	2004-04	4.99	4.83
SVN	Slovenia	2004-05	4.76	4.77
SVN	Slovenia	2004-06	4.46	4.69
SVN	Slovenia	2004-07	4.03	4.65
SVN	Slovenia	2004-08	4.01	4.66
SVN	Slovenia	2004-09	4.07	4.63
SVN	Slovenia	2004-10	4.1	4.47
SVN	Slovenia	2004-11	4.06	4.3
SVN	Slovenia	2004-12	4.05	4.07
SVN	Slovenia	2005-01	4.05	3.87
SVN	Slovenia	2005-02	4.05	3.92
SVN	Slovenia	2005-03	4.05	3.88
SVN	Slovenia	2005-04	4.05	3.95
SVN	Slovenia	2005-05	4.05	3.92
SVN	Slovenia	2005-06	4.05	3.9
SVN	Slovenia	2005-07	4.04	3.78
SVN	Slovenia	2005-08	4.02	3.79
SVN	Slovenia	2005-09	4.03	3.74
SVN	Slovenia	2005-10	4.01	3.62
SVN	Slovenia	2005-11	4.01	3.62
SVN	Slovenia	2005-12	4	3.69
SVN	Slovenia	2006-01	4	3.73
SVN	Slovenia	2006-02	3.84	3.72
SVN	Slovenia	2006-03	3.53	3.79
SVN	Slovenia	2006-04	3.5	3.73
SVN	Slovenia	2006-05	3.5	3.73
SVN	Slovenia	2006-06	3.38	3.87
SVN	Slovenia	2006-07	3.34	3.86
SVN	Slovenia	2006-08	3.52	3.92
SVN	Slovenia	2006-09	3.55	3.98
SVN	Slovenia	2006-10	3.55	4.02
SVN	Slovenia	2006-11	3.59	3.99
SVN	Slovenia	2006-12	3.67	3.9
SVN	Slovenia	2007-01	3.7519	4.23
SVN	Slovenia	2007-02	3.8182	4.34
SVN	Slovenia	2007-03	3.8909	4.34
SVN	Slovenia	2007-04	3.9753	4.41
SVN	Slovenia	2007-05	4.0714	4.49
SVN	Slovenia	2007-06	4.1478	4.79
SVN	Slovenia	2007-07	4.2162	4.72
SVN	Slovenia	2007-08	4.5436	4.82
SVN	Slovenia	2007-09	4.7417	4.68
SVN	Slovenia	2007-10	4.6874	4.58
SVN	Slovenia	2007-11	4.6385	4.4
SVN	Slovenia	2007-12	4.8484	4.55
SVN	Slovenia	2008-01	4.4815	4.39
SVN	Slovenia	2008-02	4.3621	4.32
SVN	Slovenia	2008-03	4.5964	4.33
SVN	Slovenia	2008-04	4.7835	4.47
SVN	Slovenia	2008-05	4.8574	4.61
SVN	Slovenia	2008-06	4.9405	4.95
SVN	Slovenia	2008-07	4.961	5.02
SVN	Slovenia	2008-08	4.9652	4.68
SVN	Slovenia	2008-09	5.0192	4.68
SVN	Slovenia	2008-10	5.1131	4.66
SVN	Slovenia	2008-11	4.2383	4.61
SVN	Slovenia	2008-12	3.2926	4.56
SVN	Slovenia	2009-01	2.4565	4.7
SVN	Slovenia	2009-02	1.9431	4.87
SVN	Slovenia	2009-03	1.6355	4.71
SVN	Slovenia	2009-04	1.4223	4.77
SVN	Slovenia	2009-05	1.2817	4.76
SVN	Slovenia	2009-06	1.2279	4.69
SVN	Slovenia	2009-07	0.975	4.33
SVN	Slovenia	2009-08	0.8605	4.07
SVN	Slovenia	2009-09	0.7721	3.96
SVN	Slovenia	2009-10	0.7375	3.86
SVN	Slovenia	2009-11	0.7162	3.87
SVN	Slovenia	2009-12	0.712	3.91
SVN	Slovenia	2010-01	0.6798	4
SVN	Slovenia	2010-02	0.6617	3.84
SVN	Slovenia	2010-03	0.645	3.94
SVN	Slovenia	2010-04	0.6447	3.94
SVN	Slovenia	2010-05	0.6865	3.82
SVN	Slovenia	2010-06	0.7276	3.83
SVN	Slovenia	2010-07	0.8488	3.87
SVN	Slovenia	2010-08	0.8955	3.67
SVN	Slovenia	2010-09	0.8805	3.64
SVN	Slovenia	2010-10	0.9977	3.56
SVN	Slovenia	2010-11	1.042	3.77
SVN	Slovenia	2010-12	1.0217	4.11
SVN	Slovenia	2011-01	1.0172	4.29
SVN	Slovenia	2011-02	1.0867	4.26
SVN	Slovenia	2011-03	1.1755	4.3
SVN	Slovenia	2011-04	1.3212	4.53
SVN	Slovenia	2011-05	1.4251	4.43
SVN	Slovenia	2011-06	1.4886	4.58
SVN	Slovenia	2011-07	1.5976	4.89
SVN	Slovenia	2011-08	1.5521	4.99
SVN	Slovenia	2011-09	1.5365	4.86
SVN	Slovenia	2011-10	1.5759	5.16
SVN	Slovenia	2011-11	1.4847	6.46
SVN	Slovenia	2011-12	1.4261	6.9
SVN	Slovenia	2012-01	1.2222	6.74
SVN	Slovenia	2012-02	1.0483	5.73
SVN	Slovenia	2012-03	0.8585	5.08
SVN	Slovenia	2012-04	0.7443	5.27
SVN	Slovenia	2012-05	0.6849	5.28
SVN	Slovenia	2012-06	0.6589	5.63
SVN	Slovenia	2012-07	0.497	6.34
SVN	Slovenia	2012-08	0.3324	6.81
SVN	Slovenia	2012-09	0.2463	6.32
SVN	Slovenia	2012-10	0.2079	5.74
SVN	Slovenia	2012-11	0.192	5.43
SVN	Slovenia	2012-12	0.1855	5.33
SVN	Slovenia	2013-01	0.2049	4.81
SVN	Slovenia	2013-02	0.2234	4.88
SVN	Slovenia	2013-03	0.2061	5.09
SVN	Slovenia	2013-04	0.2089	5.93
SVN	Slovenia	2013-05	0.2012	5.35
SVN	Slovenia	2013-06	0.2103	6.38
SVN	Slovenia	2013-07	0.2214	6.58
SVN	Slovenia	2013-08	0.2259	6.51
SVN	Slovenia	2013-09	0.2232	6.56
SVN	Slovenia	2013-10	0.2258	6.47
SVN	Slovenia	2013-11	0.2234	5.91
SVN	Slovenia	2013-12	0.2735	5.27
SVN	Slovenia	2014-01	0.292	4.73
SVN	Slovenia	2014-02	0.2881	4.43
SVN	Slovenia	2014-03	0.3053	3.85
SVN	Slovenia	2014-04	0.3297	3.52
SVN	Slovenia	2014-05	0.3246	3.39
SVN	Slovenia	2014-06	0.2414	3.13
SVN	Slovenia	2014-07	0.205	3.16
SVN	Slovenia	2014-08	0.1916	3.09
SVN	Slovenia	2014-09	0.0971	2.66
SVN	Slovenia	2014-10	0.0826	2.63
SVN	Slovenia	2014-11	0.0809	2.54
SVN	Slovenia	2014-12	0.0809	2.11
SVN	Slovenia	2015-01	0.0627	1.75
SVN	Slovenia	2015-02	0.0482	1.32
SVN	Slovenia	2015-03	0.0272	0.99
SVN	Slovenia	2015-04	0.0047	1.06
SVN	Slovenia	2015-05	-0.0104	1.59
SVN	Slovenia	2015-06	-0.0139	2.13
SVN	Slovenia	2015-07	-0.0187	2.43
SVN	Slovenia	2015-08	-0.0277	2.07
SVN	Slovenia	2015-09	-0.037	2.07
SVN	Slovenia	2015-10	-0.0536	1.8
SVN	Slovenia	2015-11	-0.0876	1.66
SVN	Slovenia	2015-12	-0.1263	1.61
SVN	Slovenia	2016-01	-0.1461	1.61
SVN	Slovenia	2016-02	-0.1836	1.59
SVN	Slovenia	2016-03	-0.2285	1.48
SVN	Slovenia	2016-04	-0.2492	1.37
SVN	Slovenia	2016-05	-0.2572	1.41
SVN	Slovenia	2016-06	-0.2679	1.36
SVN	Slovenia	2016-07	-0.2945	0.95
SVN	Slovenia	2016-08	-0.2982	0.8
SVN	Slovenia	2016-09	-0.3016	0.75
SVN	Slovenia	2016-10	-0.309	0.62
SVN	Slovenia	2016-11	-0.3127	0.89
SVN	Slovenia	2016-12	-0.3158	0.96
SVN	Slovenia	2017-01	-0.3255	0.99
SVN	Slovenia	2017-02	-0.3286	1.01
SVN	Slovenia	2017-03	-0.3293	0.99
SVN	Slovenia	2017-04	-0.3304	1
SVN	Slovenia	2017-05	-0.3295	0.98
SVN	Slovenia	2017-06	-0.33	0.86
SVN	Slovenia	2017-07	-0.3304	1.15
SVN	Slovenia	2017-08	-0.3291	1.09
SVN	Slovenia	2017-09	-0.3294	0.98
SVN	Slovenia	2017-10	-0.3295	0.97
SVN	Slovenia	2017-11	-0.329	0.81
SVN	Slovenia	2017-12	-0.3279	0.69
SWE	Sweden	2000-01	3.57	5.95
SWE	Sweden	2000-02	3.9	5.9
SWE	Sweden	2000-03	4.06	5.51
SWE	Sweden	2000-04	3.99	5.42
SWE	Sweden	2000-05	3.96	5.34
SWE	Sweden	2000-06	3.94	5.13
SWE	Sweden	2000-07	4.03	5.31
SWE	Sweden	2000-08	4	5.31
SWE	Sweden	2000-09	3.94	5.26
SWE	Sweden	2000-10	3.99	5.23
SWE	Sweden	2000-11	4	5.13
SWE	Sweden	2000-12	4.07	4.92
SWE	Sweden	2001-01	4.07	4.89
SWE	Sweden	2001-02	4.1	4.86
SWE	Sweden	2001-03	4.06	4.75
SWE	Sweden	2001-04	3.94	4.93
SWE	Sweden	2001-05	4.01	5.27
SWE	Sweden	2001-06	4.17	5.38
SWE	Sweden	2001-07	4.31	5.42
SWE	Sweden	2001-08	4.28	5.16
